# TYPE: validation-run
# S032 expected features for the fixture tape. Recomputed by the reference implementation; blanks = warmup (NaN).
id,rollvol,rv60,rollcor60,drawdown,volofvol,regime_score,crisis_flag,regime_flag,regime_p
d1647,0.29166794386896994,0.2934100139755204,0.6067836583584565,0.06336082755408819,0.007617434358230854,0.9630783408371313,1,1,0.7208780123591032
d1648,0.29190033902697127,0.2933474943349116,0.6046493169794078,0.06584390646235484,0.007273472083085078,0.9558079274551243,1,1,0.7335354858383738
d1649,0.26509040472364764,0.26527884497855203,0.5611435936198923,0.048219968238972115,0.008428250529884943,0.9223356565630073,1,1,0.724105033431113
d1650,0.25829610392099794,0.2580473049325153,0.516447674479946,0.02932796997366123,0.01051180872432801,1.0009969407847887,1,1,0.6781371658911051
d1651,0.2608709372522549,0.26031749892131245,0.5345306963907405,0.04909550232558745,0.011920458114352437,1.0726847838711493,1,1,0.7792859492275239
d1652,0.260847211018274,0.2603089532363945,0.5377877249832822,0.04986299608459465,0.01322101653394746,1.1051742016413717,1,1,0.8496714507030008
d1653,0.2610164821567659,0.2604953514433672,0.5465569090035718,0.03272668752188381,0.0142713414141607,1.0625614041908535,1,1,0.874929722786363
d1654,0.2606053329636569,0.25921441521648325,0.5626223616712152,0.04716444560946512,0.015212393906399845,1.0934038191824405,1,1,0.8409859866276026
d1655,0.26379941844640464,0.2622457457245379,0.5400024789346012,0.0774452133445382,0.015798226245787545,1.257563217798135,1,1,0.8662283095429599
d1656,0.26977764827517847,0.26851906942297915,0.5542624529868586,0.04802633377371853,0.015606997771182015,1.1398510050967194,1,1,0.9500484194598399
d1657,0.26510716753579394,0.26345726062209057,0.5479073712555407,0.04470725277511303,0.01546389505235973,1.106059966775815,1,1,0.8977862425456798
d1658,0.26449534720911144,0.2630780795281562,0.5433303845606855,0.040916614472342024,0.015341631057888206,1.0850999646161827,1,1,0.8755645102370401
d1659,0.2751970892621513,0.27424681887639735,0.5732098114784574,0.0010255631793776659,0.014853941713442358,0.9096698965248483,1,1,0.8597858433536114
d1660,0.27640936319287385,0.2753396202628133,0.5732111416728506,0.02054407850591372,0.014273847619716454,0.9402367685298754,1,1,0.659730523783894
d1661,0.2776189832782589,0.27694799148551114,0.5737268806403751,0.006173159747976411,0.013760617399671432,0.8696652688075858,0,1,0.7032278703437986
d1662,0.27975152870582953,0.2794610887161371,0.5816467033973517,0.0,0.013219208218152204,0.8108909516107073,0,1,0.5985739985875096
d1663,0.27963896376939446,0.2788529285114314,0.5854889915450661,0.005851323247277747,0.012640474527735921,0.7870215459918134,0,1,0.5034417506956813
d1664,0.281043371629576,0.279797302182354,0.5992921402696695,0.017953968579882733,0.012012182629969783,0.765924923265631,0,0,0.4643363190666247
d1665,0.28153932177670526,0.2807497154993273,0.6223196437002623,0.005568104838235579,0.011319781260373016,0.6471606286401952,0,0,0.4301196268149289
d1666,0.2836600124398277,0.2826202839958422,0.6304283636171221,0.02458128398640523,0.010706783301760257,0.66700403932672,0,0,0.2571448707031393
d1667,0.2830328742760525,0.2821615463144598,0.6273776326787261,0.02659990223770936,0.010043150638326198,0.647165476150235,0,0,0.28279873348274887
d1668,0.28089245702698584,0.2798984438618658,0.605089381069675,0.003167880883997822,0.009156802758063185,0.5741709750106402,0,0,0.25715094832054786
d1669,0.27941354647532535,0.2798949830571579,0.5887095405880507,0.0,0.009194545549962463,0.5898837902181912,0,0,0.17654658852305055
d1670,0.2767882030830795,0.2769443901716199,0.6103264510750295,0.0,0.008641131619071731,0.5047156618438345,0,0,0.19204252674150915
d1671,0.2817720532113108,0.2841449355035484,0.6041026980202571,0.0,0.008346318818508192,0.5249954973218837,0,0,0.11964611570772164
d1672,0.2886336250602519,0.2897240294541965,0.6204288832792939,0.027332657323822056,0.008333243974017773,0.5915740535840371,0,0,0.13439088678838745
d1673,0.28442547795654843,0.28504932017172496,0.614633845356096,0.011445725659109866,0.007818526107559417,0.5134604638013403,0,0,0.1937697616187104
d1674,0.28405910247945454,0.28442520188681436,0.6078421648163328,0.00900189047041987,0.006996261179712599,0.48231085453988193,0,0,0.1258248462910604
d1675,0.2771032054911322,0.27904468474455246,0.6026002448052955,0.0021319646661005325,0.0061738887883577105,0.4116170308624792,0,0,0.10500243359872621
d1676,0.2784650357027544,0.2792440268917397,0.5977871747161781,0.015773920816973857,0.005822177410057413,0.447254414228661,0,0,0.06870015979842425
d1677,0.2863673160979079,0.2884435037116292,0.607489893837487,0.0,0.0050510591383631604,0.37613794416690016,0,0,0.0852605713465549
d1678,0.2845095619102677,0.28619969896892117,0.6001775894237373,0.0,0.0035839556832447253,0.322688286937445,0,0,0.055216528891024505
d1679,0.28986194144156585,0.28977848644922427,0.6147104546222311,0.026779236808011846,0.0038229672216432884,0.3927996507763975,0,0,0.039524594797898764
d1680,0.28774566520247263,0.2871889670492412,0.6137935895283233,0.02365193086812351,0.0038299542040410323,0.37023160346819245,0,0,0.06120686043461946
d1681,0.2953542661775812,0.2938087530647598,0.6055886981041407,0.0530523469355413,0.0046504434175057684,0.5301193854789341,0,0,0.0532287353143841
d1682,0.2957376369260908,0.29367691722305017,0.6043688619514449,0.06647129233799788,0.005347584256801066,0.5937157071628106,0,0,0.13835140577285945
d1683,0.29658881007600224,0.29441011428942665,0.6145725440246474,0.07604065372159267,0.00593099424502264,0.635010357083471,0,0,0.1959751744341481
d1684,0.295125978249843,0.2928469800081359,0.6091784959780492,0.07133683466014829,0.006280947198684512,0.6193146420608927,0,0,0.2422086408453174
d1685,0.2921300136060118,0.2900807102193956,0.5785649367403884,0.07362529559751133,0.006370482805862254,0.6776689696576256,0,0,0.22380546829947556
d1686,0.2915620539405331,0.28967015502716914,0.5707334159582462,0.07155017710787759,0.006456737252140213,0.6814634935312368,0,0,0.29720924532742016
d1687,0.2838261569690409,0.2827203281141814,0.558717990457411,0.06883719656502045,0.006436862909638597,0.6621389039251119,0,0,0.3024374350503882
d1688,0.28483896782694273,0.28324319429603134,0.5785324806854062,0.08024388689047454,0.006314660113332452,0.6464766775088598,0,0,0.27636735048751565
d1689,0.28626676296614,0.2844045545351433,0.583566914561088,0.09176453484143682,0.006079123779576387,0.6616785538436094,0,0,0.25628830156428273
d1690,0.2844557103194024,0.282174941971276,0.5803659779705177,0.10503195305819478,0.005621956091585103,0.6790613430319613,0,0,0.2757635009721319
d1691,0.2818462863109423,0.27952772408902876,0.5714489044115383,0.09451307309660666,0.005618039245495928,0.649727429701213,0,0,0.29912163297552796
d1692,0.2796934534964426,0.2777134254974744,0.5776106045946376,0.08136728011562236,0.005868584696460221,0.5916320850633479,0,0,0.2603761439520854
d1693,0.2793751466025964,0.2773695669967218,0.5770979089293657,0.07268092166292608,0.006089602402836811,0.5678015237500892,0,0,0.19382927144390089
d1694,0.2796496413984974,0.27778117617848924,0.579069190991119,0.06552363860986646,0.006269162438250324,0.5444263720044473,0,0,0.1705509690001758
d1695,0.27292359486453227,0.27168803274449854,0.6189156845533382,0.06485245598776129,0.006657412242817847,0.5932384468374412,0,0,0.14993026631314785
d1696,0.2618653368610861,0.26179872058923487,0.5940222784276967,0.06462256650397621,0.00847450680173837,0.5266788804678671,0,0,0.1954820671841557
d1697,0.26189226158227696,0.26144689681130395,0.6014911663755673,0.06839116095076571,0.009974902538032595,0.6222522546510073,0,0,0.1356813848691641
d1698,0.2606408603672262,0.2597488082117649,0.596764137929357,0.06998739297015893,0.011285547833041538,0.6522057009551541,0,0,0.22717268029843204
d1699,0.2612914801531202,0.260161275933067,0.5976821096482751,0.07681470087037381,0.012155164637447905,0.7108083551372221,0,0,0.2635208255315679
d1700,0.2604180897755666,0.2596742458273631,0.5940341355380516,0.07200884535570236,0.012943176588507268,0.7088620412478167,0,0,0.34454260999113406
d1701,0.2606999544481236,0.2604902313091271,0.5875099282847164,0.061031962915980016,0.013136293721398427,0.6789942343986578,0,0,0.3416634746465476
d1702,0.2628102677671912,0.2619828159474036,0.5950849771897484,0.07461014922045973,0.01292942393941689,0.7304824291868379,0,0,0.2990292993829389
d1703,0.2722413842145473,0.27055638585565245,0.6405632180418905,0.10462769750054239,0.01209698136968398,0.9977138158105001,1,0,0.3742594427831739
d1704,0.27234001856101986,0.2703535409484274,0.6397486504347473,0.11303103240985389,0.011209360365409503,0.9855015240146728,1,1,0.7755573286618966
d1705,0.27238389506826866,0.2703925064119138,0.6311210543437752,0.11923568277467358,0.010420187635524542,0.9412615119557258,1,1,0.7612977090629821
d1706,0.2705696672602026,0.2688641406028843,0.6341825917279138,0.11587875045982209,0.009529690283501311,0.9016541861290723,1,1,0.704629614539039
d1707,0.2757871508265677,0.2735933771119393,0.6573463229866486,0.1388991988797741,0.009190385282837483,1.0634488683412338,1,1,0.6478229060836822
d1708,0.2778399007698439,0.2755486302337992,0.672635465621786,0.15274324399476397,0.008804930485604136,1.152855791276991,1,1,0.8417633808628012
d1709,0.28552521246784585,0.28328507550322457,0.6893231594464297,0.12069242363025283,0.008741916914387518,1.1379693471738739,1,1,0.9053573422452468
d1710,0.2830308106149372,0.2806727162898774,0.6934812640622935,0.12591818854779707,0.008637781898887257,1.1456049655120388,1,1,0.8966473427054631
d1711,0.2804762620508872,0.27818015482493014,0.6796035859143831,0.13424711710787177,0.008557652745276466,1.09608125151348,1,1,0.901200151135139
d1712,0.28298474888312536,0.280617694765903,0.6894701223523105,0.1497139033025413,0.008751485445880603,1.1882030082171535,1,1,0.8682515486951997
d1713,0.2805410274488852,0.2782259061677244,0.6934123989050412,0.1506699527345133,0.008808735024248397,1.1896598344150708,1,1,0.9234533245293542
d1714,0.2797178817074938,0.2773889767280113,0.6847854929972516,0.14149499260854978,0.008811949999599568,1.1173371868027864,1,1,0.9241264873709788
d1715,0.27244636752741497,0.2705476147636052,0.6997394227498888,0.13089910241885358,0.008809390228166505,1.1055221255452972,1,1,0.8834071645884947
d1716,0.2664237849343387,0.2643754367140625,0.6824901452118827,0.11854374919287651,0.00859588548768523,0.9623846768869555,1,1,0.8751793942921783
d1717,0.26647483562843455,0.26436571353152044,0.6747143963219062,0.1214477018001773,0.008370307167176743,0.9251258482018767,1,1,0.732644644872325
d1718,0.26659755742220487,0.26450191674226614,0.6720998143561783,0.11639906949124347,0.008035431301681394,0.8797686246247033,0,1,0.6821212191193514
d1719,0.2536507709579595,0.2515694653268911,0.6361033795436918,0.12384395466198497,0.00874792346558127,0.7364092583096248,0,1,0.614398520926819
d1720,0.26099981185457666,0.2589664820521479,0.6582124947597003,0.15473644031909767,0.008707744717400106,0.9359072232575434,1,0,0.38341307018311427
d1721,0.25944462746340197,0.2576906344843387,0.655257300079849,0.1609940172083301,0.008798874483117626,0.9355190422635712,1,1,0.6972633337213261
d1722,0.2570975950020449,0.25597987363294133,0.6406911246454903,0.17134155764060494,0.009200367050622741,0.9129855017040059,1,1,0.6967252578692389
d1723,0.2580883183231563,0.2571411031704328,0.6456972348068987,0.1822718647639201,0.009697801336531546,0.9825057963289255,1,1,0.6645986026128167
d1724,0.25712772163561587,0.25593522351933357,0.6437560433883943,0.1836184910163162,0.010181653187791642,0.9883318189938688,1,1,0.7577062932516122
d1725,0.25554687490141165,0.25480243464172175,0.6390063145122783,0.18720037145384028,0.01068896827878696,0.9912873380521492,1,1,0.7646570704386818
d1726,0.25290598748875964,0.2517716233401598,0.657120053675925,0.18936627107519993,0.01130928541004672,1.0756729038164126,1,1,0.768129979851743
d1727,0.2577240920268354,0.25604479679300307,0.6663561706481586,0.17065123664752158,0.011428709997345916,1.072520159134026,1,1,0.8521593788217017
d1728,0.2533805181101558,0.2525026216031263,0.6571249408627539,0.18029959140690147,0.011597607245563395,1.0523071431789706,1,1,0.8495333865436397
d1729,0.248684729826535,0.24837405372211924,0.6574121285461336,0.17574210443801383,0.011341192507493741,1.007997499355964,1,1,0.831777823690034
d1730,0.24924418591842912,0.25016365434633103,0.6601435268840097,0.192240391936938,0.01097221794138389,1.053763934557869,1,1,0.7870874069320649
d1731,0.2361333126798543,0.23964016480943173,0.6361931923654345,0.20033511652669284,0.011705879688301018,0.9638391840344457,1,1,0.8331114630679051
d1732,0.2335262637497366,0.23492919589482644,0.6354381657734975,0.1879631681596268,0.011984699798387285,0.917552967073603,1,1,0.7345104258132914
d1733,0.23771427191020622,0.23860737222034176,0.6626012841081007,0.16655430975150406,0.011619824407111607,0.9556204476727155,1,1,0.671247640211702
d1734,0.2402890714966517,0.24062961794166884,0.6785985560372055,0.1536286270875301,0.010720125145361657,0.9494087443765529,1,1,0.7238591389391956
d1735,0.23968558911048934,0.24054510965700227,0.6774242240150186,0.15883299280851965,0.010275006967607945,0.9373713227046808,1,1,0.7156358431679375
d1736,0.23851551755843642,0.23888985559938353,0.6816450212710611,0.15944939113168424,0.010184495383509379,0.9409487727110748,1,1,0.6992879182650104
d1737,0.22554349295775422,0.2280554016203582,0.6710632272140241,0.16475517431418307,0.01101945596788205,0.8964092206886977,0,1,0.7042022270357976
d1738,0.22402056350876237,0.22777107642822816,0.6659787653434204,0.15313105737032978,0.011559659749134081,0.8540114887823997,0,1,0.6399295463767335
d1739,0.21840444208892235,0.22088425083787067,0.6522392517110571,0.15403697899559493,0.013074406233446904,0.8318553781730929,0,1,0.5736563536324139
d1740,0.21858036685484797,0.2209848703273828,0.6526692769216862,0.12377730341736955,0.013797766398952298,0.7679188840130126,0,1,0.5377692328243333
d1741,0.2128392949398727,0.21342387518646835,0.6232774733266947,0.10533943482463116,0.014788959845979725,0.6859175242417742,0,0,0.4333304028512617
d1742,0.21143534304208575,0.21171401810993218,0.6191134009998194,0.11027603131816807,0.015633373417353814,0.7335564370183922,0,0,0.3086402043565334
d1743,0.21494543274753009,0.215623857022142,0.624425391220196,0.1300273527111009,0.015759814021726198,0.797204084546746,0,0,0.3789962939708406
d1744,0.21635193436000755,0.21674034668246647,0.6156014742547623,0.11964573148749677,0.015561539249775656,0.7824941622189238,0,0,0.4809928511474838
d1745,0.21653548006865,0.21673958962565573,0.6370670958352532,0.11748497589296954,0.01519532478605265,0.7169616718165607,0,0,0.456953715676715
d1746,0.21709512462186825,0.21713090724276632,0.6416970778049771,0.1115165325538899,0.014745503398444425,0.695434420713105,0,0,0.3537196334133189
d1747,0.21848511883285832,0.21822897617055712,0.6614791848523558,0.10163485260678519,0.013494512702495274,0.6959198799802927,0,0,0.3221255086724564
d1748,0.21992356999540505,0.2189043601705812,0.6584047604425963,0.0881427591856964,0.012275778036120519,0.5994633392304142,0,0,0.32282165788796996
d1749,0.21943880015410003,0.2180176471494589,0.6550258766976623,0.08066856116206714,0.011242287381458667,0.5201773883280326,0,0,0.20198755413180697
d1750,0.2177604580474619,0.21610208486215146,0.6542028175461269,0.07670002003541601,0.009851193046717216,0.4439913490517471,0,0,0.1307545057531858
d1751,0.22503283855255393,0.2231799068704376,0.6776294397566418,0.04895138062660147,0.009426950261623986,0.4586432567452552,0,0,0.08360501609659847
d1752,0.2240352710821109,0.2224062019310576,0.6791916595351717,0.059553206634425274,0.009119260573564143,0.4754234186987292,0,0,0.09127400940964277
d1753,0.22538348370354155,0.22416885099568604,0.6906191040805852,0.07504776141953455,0.008452570779421024,0.5404008794066417,0,0,0.10082942637233895
d1754,0.22470301154318864,0.2237536642841673,0.6868144582436864,0.0786035898970262,0.007344338460824876,0.4879917900459361,0,0,0.14659393818286812
d1755,0.22712872016675895,0.22584053417920136,0.6983976596832526,0.06471258178501672,0.006140103474899718,0.45222953446495096,0,0,0.10855844514806118
d1756,0.2318781104612565,0.23019739192945038,0.6934154979171607,0.04414575924403424,0.005247073370512525,0.35185702629737486,0,0,0.08784200604652678
d1757,0.23293682613689956,0.23135492703282534,0.7021663788862078,0.05552791187505103,0.005848809147211194,0.4389594382080799,0,0,0.047468404533772095
d1758,0.238696371499008,0.2375028492097609,0.7086557395008005,0.080001029018803,0.007062727473201189,0.595666491523101,0,0,0.08110923448124369
d1759,0.24091877065106307,0.2392752279809904,0.7111411855597524,0.06517762358617483,0.008228135036435935,0.6043400919335511,0,0,0.1980005099733694
d1760,0.24217519156416095,0.24041899040648093,0.7161568754921558,0.05336831253773105,0.009235434279020438,0.6224193059709293,0,0,0.20719613494165232
d1761,0.24364229215272504,0.2423945419506864,0.7257756751889802,0.057664379579212145,0.00984478502814509,0.6924047161150413,0,0,0.22736523213286416
d1762,0.2425871020449406,0.24095842608978182,0.7223159866253053,0.021722220370101422,0.009978331780736835,0.565533820885269,0,0,0.3177988134011223
d1763,0.2340063149437168,0.23217919110782356,0.6990145344047954,0.03137779586037964,0.009673742742986949,0.4561068935388603,0,0,0.16845576163776282
d1764,0.2332866662451615,0.2313879167349048,0.697618467893796,0.03015862641822546,0.00934190697261809,0.428345463674117,0,0,0.08990260398862039
d1765,0.23429015027549796,0.23232958266386028,0.6783256713781359,0.018078025917533675,0.008952322363527864,0.3046433605345796,0,0,0.07606635107261134
d1766,0.23554598877593977,0.23358755288826166,0.6834003430835729,0.005815913463067273,0.008528922114846925,0.2742026620048324,0,0,0.035265716253015236
d1767,0.22906676663809664,0.22731557236897518,0.6675432166274275,0.008582229792324649,0.00805325369183222,0.19250975443801419,0,0,0.029064681709241053
d1768,0.22927432515875504,0.22751472757128538,0.6457032604380083,0.025157408432283666,0.007629179867409827,0.273422806579401,0,0,0.017209746386145818
d1769,0.21787984820223755,0.21611006975996222,0.6339160209607753,0.03793539376709648,0.007766583129503949,0.2953717349680583,0,0,0.028920585447738414
d1770,0.22002840653956585,0.21818922501152324,0.6467694674124758,0.022586702396200992,0.007569293564263182,0.2192026666523433,0,0,0.03325290239895021
d1771,0.2191103430152656,0.21730528126596813,0.6514392087573978,0.022467121877811795,0.007947174428927247,0.2164115305759722,0,0,0.02043772370401025
d1772,0.22106012218946275,0.21969778886448277,0.6293726029532587,0.0,0.00811691231264949,0.20984962735725698,0,0,0.020074173741500546
d1773,0.22117533104691822,0.21977760366841498,0.6298790735256938,0.0030963650597974715,0.008326902869654621,0.2217677977441566,0,0,0.019244248396185545
d1774,0.22104595482462935,0.21938038261484807,0.6362566137442682,0.01163030901979644,0.008509896176558856,0.2350262288554673,0,0,0.020777516194816936
d1775,0.22154642107408923,0.21989898282442188,0.6320125852100963,0.0,0.008725015273436032,0.21558438446030784,0,0,0.022623849365498744
d1776,0.2201725633655317,0.21836910956633065,0.6384362250649129,0.006274984632427707,0.00901599402004636,0.22162906201738472,0,0,0.01996765861761982
d1777,0.2203674804983184,0.21855226162742034,0.6472272796725027,0.011697786876579946,0.009230334128499794,0.2244426135103698,0,0,0.02075899780975729
d1778,0.22057721046047948,0.21876800763983073,0.6465480378712278,0.0043211044570599585,0.009147730293943447,0.20005421146770677,0,0,0.02113772653856666
d1779,0.2199171533369707,0.21814724019584533,0.6415895324308797,0.00695513242582162,0.008833591027935014,0.2047716312593999,0,0,0.01806759423544156
d1780,0.20748487290823625,0.20652165038957013,0.6226470123070597,0.0,0.009166393477798233,0.1901678518288897,0,0,0.018625177579533667
d1781,0.20921124491614265,0.20807630710552105,0.6087249656343632,0.014341940912277739,0.008827140076544065,0.25444639649443007,0,0,0.01695169036927797
d1782,0.2080253402495202,0.20701865487879442,0.6094423156796446,0.021250414682271682,0.008342209941880629,0.24911292373350788,0,0,0.025620588499826603
d1783,0.2063139891679998,0.2058829278308064,0.5899734948635912,0.013348694421705555,0.008566524319871628,0.2681642486775732,0,0,0.024761060000842872
d1784,0.20861548601793,0.20781683137336462,0.6030744033270253,0.026968124407680767,0.008444569909190184,0.27992556466584323,0,0,0.027966887129360584
d1785,0.2082877966909064,0.20762609952146494,0.6018224646505838,0.026301678176653572,0.008045616196798354,0.2627392783592945,0,0,0.030143629929815147
d1786,0.20968603155389332,0.20949403781390147,0.590746896531519,0.01269328371318913,0.007144750386394091,0.21694381337287197,0,0,0.027015038143965033
d1787,0.20630068466118054,0.2052640669069984,0.5934354607487613,0.022674111570670855,0.006921476230210477,0.21344715654732427,0,0,0.020143012168704084
d1788,0.20472695789891296,0.2041229595478112,0.5979831696415545,0.017706373503430902,0.006574887863883672,0.167302769630987,0,0,0.01969499573532259
d1789,0.20515088326433661,0.20463782492317226,0.5914479820211058,0.008834052718909365,0.00684869097956862,0.1633270632447084,0,0,0.014623938694516891
d1790,0.20036205830834242,0.20048089807643002,0.5849467695627338,0.011605855975444054,0.00732389292176743,0.1815837394932492,0,0,0.01425264325282477
d1791,0.20202608868501684,0.20329054581520944,0.5660105632059278,0.0,0.0075608855073737965,0.2024329257398608,0,0,0.01603791551503917
d1792,0.2027849704700932,0.20414502176760524,0.5489702903541951,0.0,0.007525597773827307,0.23722616620073889,0,0,0.018346671628687788
d1793,0.19667012321573038,0.19705685008739018,0.5212753290670536,0.000309838707570862,0.007803844874663782,0.2767934367963127,0,0,0.02294533690616417
d1794,0.19685664518770835,0.19726335462678232,0.49772733247150935,0.0,0.007870065255124742,0.32141043775401085,0,0,0.029548403971838777
d1795,0.2020406830091249,0.20369847066158617,0.540590642052129,0.0,0.007395686219722164,0.22349118335237692,0,0,0.039207429251362065
d1796,0.2022554461667607,0.20379424879221347,0.540843493156452,0.003130368005272169,0.006882786643113206,0.2065045968140263,0,0,0.021008905165131403
d1797,0.2023624950884039,0.20480090430080278,0.5352565771072005,0.0,0.0061664590515599855,0.17837403364748758,0,0,0.018834219913576547
d1798,0.20180020577573118,0.20559178929773061,0.5279220509969315,0.0,0.005177623478208266,0.15169634009544467,0,0,0.015708837015242456
d1799,0.20164138590490627,0.20577021340719348,0.5302681778039772,0.0,0.0038594605572448175,0.09208023403557915,0,0,0.013218974815578611
d1800,0.20515325850713167,0.2079882990266476,0.5413599867981131,0.015353178097012775,0.003787334396163061,0.11467845985867305,0,0,0.00897693230980563
d1801,0.20810501200002554,0.21140297369948222,0.5947520380855185,0.0,0.0037148143095635426,-0.04200723517836527,0,0,0.01039729104980991
d1802,0.20825458722777196,0.21150048942004632,0.6015053899314562,0.006338632778759117,0.0037283530446341677,-0.038879961069728415,0,0,0.0037428794848079934
d1803,0.2117517182025278,0.2145521484537871,0.5846995459480787,0.0342801446033484,0.004089118769450318,0.10381504416667191,0,0,0.003820201561611563
d1804,0.21100847238293263,0.2131742750314766,0.5924447628585825,0.03489068893330282,0.004255462086029722,0.08846394815710329,0,0,0.00968869814325527
d1805,0.21697508922285583,0.21786988919281775,0.606042446548014,0.05597514111364125,0.0050470808351798695,0.16715805012276289,0,0,0.00876821840299217
d1806,0.2256716042983967,0.225166657582791,0.6167877638712684,0.08254638136673055,0.0068175489824765685,0.31422556071571656,0,0,0.014610257547066878
d1807,0.22770348281174957,0.22649005643096043,0.6248315035082032,0.09735085759923341,0.008424547562979392,0.4018545122858594,0,0,0.037469100754346424
d1808,0.2269294717659489,0.22565618213377886,0.628784355932751,0.08690277883047264,0.00954416235583161,0.4081146969156672,0,0,0.06471216393219095
d1809,0.23147319401757777,0.23050168390293158,0.6334235417785747,0.06439630685155633,0.01088406654061703,0.4261836528227226,0,0,0.06724392761771233
d1810,0.23456693798114042,0.2331070934603255,0.6451717488591735,0.08062424395076465,0.012063657889073128,0.57254882917016,0,0,0.07507513440022248
d1811,0.22703896739449975,0.22531175309272028,0.6158320815164579,0.07592702701454654,0.012397937241998457,0.48895311349197607,0,0,0.17500410535240288
d1812,0.22572794830274087,0.2241407977722515,0.6074934355527288,0.07648109244945374,0.012555758205719362,0.5055086648372643,0,0,0.1091705528287159
d1813,0.2233107888590814,0.22219001334100952,0.5992932668446392,0.0687956375568565,0.012115311204594413,0.471269668431221,0,0,0.12019542840208056
d1814,0.2271927139216196,0.22668814523192934,0.6115471645382214,0.04783310962769784,0.011677090578916322,0.3776794268048815,0,0,0.0983844662793468
d1815,0.2276573462195561,0.22719737654090458,0.6009214798723627,0.031796994486387856,0.011462724236213296,0.34231495935706197,0,0,0.05574671012431456
d1816,0.23133810715195474,0.23107452685378596,0.6262306399820016,0.0023744908230468533,0.011293313169014916,0.2487984191609204,0,0,0.044715567748478284
d1817,0.22965594013739413,0.22978028183449234,0.6244929742679176,0.00359132123135895,0.010844773555909343,0.2271772887307452,0,0,0.024711262157436277
d1818,0.2264817199740922,0.22691195575922918,0.6323875677734414,0.022760512347112072,0.010019974930479684,0.2764202708391558,0,0,0.021512312973856963
d1819,0.22696089329400018,0.22638528293605248,0.6390251421614099,0.03643726844059085,0.008935388230167873,0.3065191153458978,0,0,0.029478252163244123
d1820,0.22660112954409478,0.2259769559635917,0.6295747830130883,0.02611179317249952,0.007958936316885573,0.2065582547058519,0,0,0.03568697818779479
d1821,0.2225340639377897,0.22255683510193675,0.6238840827529459,0.026466678903063527,0.0070737096694699925,0.14393632029753053,0,0,0.01884072909720664
d1822,0.22326071577651999,0.22278415855739814,0.6329725580829522,0.03463580431737925,0.005977249170706275,0.1697565701147977,0,0,0.012570813632687666
d1823,0.22224722680653333,0.22197857743331256,0.6234096120678588,0.038120717798995375,0.005136787109350025,0.11221537251143916,0,0,0.01485784057631686
d1824,0.22314362982957714,0.22319776812846046,0.6164576658376941,0.02705635811051799,0.0038680096976908772,0.014063364824988942,0,0,0.010232263339519999
d1825,0.22311317149094675,0.22250051659614298,0.6420528099943795,0.03567964307103331,0.003287116058260688,0.11928045629061851,0,0,0.00539895642681274
d1826,0.22261443726818803,0.22193360184495622,0.633387064156246,0.026283140091426543,0.003403088254261725,0.061616437721062865,0,0,0.010712714218859427
d1827,0.22343363421363896,0.22258492662768542,0.6440195504875392,0.03477350190533852,0.003455662735418629,0.1344240982676276,0,0,0.007362062379525346
d1828,0.2202702231661178,0.2199016822237441,0.66351652071728,0.035981811506255866,0.0037003348314015947,0.21182701241231772,0,0,0.01181897499915033
d1829,0.21917752010289768,0.2189656714948765,0.6576395038348095,0.04436509034081338,0.003752156610627909,0.20976294782170593,0,0,0.019490735648078242
d1830,0.21900316776561632,0.21801408668185426,0.6587103831416015,0.056056209330438596,0.0033219083743777434,0.23012126110003595,0,0,0.019233513721023967
d1831,0.21899959479017336,0.2180148481983524,0.659323365568405,0.05576672016432171,0.003485735124233777,0.23688134101729208,0,0,0.021922824952655386
d1832,0.21394170100896634,0.2124967209500928,0.6614770486323441,0.05847867191041289,0.004137790989450444,0.25474735157126144,0,0,0.02289465268982088
d1833,0.215160374112811,0.21398002272143676,0.6663547014703329,0.04648477770620519,0.00454371371531723,0.25638360421600187,0,0,0.025669946228421725
d1834,0.21433160574247162,0.21345337784385907,0.6683664415338099,0.04217716406824728,0.0048402802561699045,0.2578743237809749,0,0,0.025939921802324656
d1835,0.22274149606985266,0.22101002221083638,0.6751650197141976,0.07179201726097877,0.004686787080206908,0.39558485982189834,0,0,0.026188289575161793
d1836,0.2273392070031721,0.2259775586084956,0.6744083605512932,0.04939862669629239,0.0043520376685391516,0.3303029501494256,0,0,0.062265730274594845
d1837,0.23330736606203234,0.23263286163253022,0.6895679888554804,0.022887133033965376,0.004746586272427869,0.3490553623120518,0,0,0.04146616312139442
d1838,0.2431048148258075,0.24314883906530924,0.7114669159640543,0.0,0.006616691127719286,0.4727230986105769,0,0,0.046643852130949015
d1839,0.24632563072384708,0.24724104213158096,0.7203799620574352,0.0,0.008394822639180104,0.5826145923705793,0,0,0.09923391103717517
d1840,0.25802289555853664,0.2571690494573261,0.728626784121148,0.0354847545314804,0.011328511835042765,0.8624117580274829,0,0,0.18474818830757705
d1841,0.280600494874809,0.278674023110897,0.7233032442733471,0.08649360987152675,0.016678092368886493,1.2618360586727169,1,1,0.5870829042915802
d1842,0.28033197780623503,0.27863010379320835,0.7254171725810499,0.08043861873588784,0.020236068829804752,1.3705858603792942,1,1,0.9513626326004003
d1843,0.28324408805241963,0.28178447767193926,0.7404754695976465,0.0599510035147737,0.023173594576821298,1.4749969020653932,1,1,0.975571484827613
